,center_x,certer_y,class
27277,-18.189339104413413,-4.691496822875249,0
28166,11.523339155372774,-22.721281045592878,5
6917,11.034038359901622,-22.715191867972916,5
17540,11.724268951798518,-13.996420049839413,13
1579,-0.6038809707021467,18.06280983274057,10
22022,-20.08908691798827,-5.641683825235114,0
13546,5.038839211220311,9.292130440227455,9
29147,10.321760278931372,-1.6011448906082049,1
3403,-7.212400976663738,-16.51534926125229,6
5040,-14.029443142907942,3.0397800859736765,8
3263,11.425014851667404,-23.22846953106574,5
17954,-7.571675840113992,-7.685752789238248,16
19941,-5.92021013065794,-4.8592954650903835,16
5138,-0.03002141088192303,-1.8340232378548507,14
11374,7.495150093603611,9.409480304770272,9
18900,10.472041493978718,-12.51843130119977,13
14943,6.454781465519148,-2.527538407789341,1
3291,19.058894655984265,13.23583720276536,4
23416,5.008838473241233,-4.869215293596474,14
3678,0.1697031460758667,6.388673709448883,17
22240,6.386280183508112,-12.281491543833273,3
3899,-10.818408024073134,14.61218572711806,11
25832,-14.626161228349023,-4.137439060323863,0
6942,9.600868669370955,-1.8858131949616541,1
11496,-7.088506907605994,12.859978332401965,2
6293,12.885674320194745,-24.98643401702906,5
25399,-3.7608806311870286,-19.2989150491813,6
13758,-2.995103984393413,12.527883177646892,2
2109,4.989216294917502,-6.441534509959703,3
25834,8.793536691106718,9.998161176886157,9
7841,4.618899994358355,4.424523176928531,17
794,-1.6207106214915734,-4.4194796318651095,14
1448,-6.4621705192929575,-16.288469247426335,6
17857,-6.589102357695307,16.51737910338779,11
1766,-19.80703736631133,-4.445878474593978,0
23205,8.643963048572108,-11.274462780212449,13
1069,-9.64164763706422,2.776731855217582,8
18957,-1.4412371854266108,17.73102936311612,10
15584,11.914800176756726,-9.429633044736738,13
12627,9.958209606068198,-21.05197546664348,5
11587,21.243894744172344,8.697646357197815,4
14615,20.131433896432718,11.60667319616547,4
8283,-4.198570279307891,0.9204809752500973,12
5078,11.810816195252256,2.7350603217053977,15
16766,-7.946414661072656,12.087228586213268,2
21356,-5.5091416037050776,1.5561997753671815,12
27357,-3.862946836353894,-19.15420669141247,6
6692,-7.581839361859308,-6.821533554061483,16
5745,-1.5583133220108356,1.7860021799974963,12
1029,-15.92642081259013,-1.8484480126981087,0
25962,-4.275025221498632,11.525383902289915,2
3468,-18.293636969847768,-5.355075940725582,0
1603,-2.0346519688593623,2.820236786254159,12
8195,-20.9085708756871,-7.150517962828506,0
19651,-12.698459175300187,15.853446920478062,11
5461,20.0058375979474,11.780638201368573,4
18997,-3.309413688695983,7.841767436074888,2
24234,-0.7474143363550663,-9.593607122670125,7
28985,-3.761175174228589,-15.823255207254542,6
19059,-0.38814720443525663,17.99379884008495,10
8047,-3.8140589488014593,-19.294965629575582,6
29598,-3.3203071781797884,-18.866294635372107,6
7655,3.91691632737841,-4.94242734267317,14
15624,-1.8666212308512944,7.385408195106672,17
16392,-19.682389937184585,-3.7430666298373425,0
25728,-7.66978974632941,12.230764443678463,2
5073,-15.361692021411976,-5.734532735256384,0
196,-9.611862607358244,3.086321995414177,8
17069,-6.475857460482419,-5.569609050466981,16
16325,6.362759758252431,-9.923597706872075,3
21386,0.3320989831935914,21.99487959658481,10
980,-15.030878726527847,-5.691515133784698,0
4773,-14.930142490418762,16.847123627583606,11
14521,-13.289132909289211,3.567642240574943,8
2306,-3.8510743643526117,-2.355830543535477,12
3858,-11.404508971764706,1.6336230171528436,8
22028,12.09920832752263,-22.535037791357848,5
17786,-12.904412499681744,4.050946032791966,8
26589,13.328045163480216,-11.780976854983878,13
25468,20.77352189488457,11.637142292435092,4
3967,-12.491926732145195,4.239092937475528,8
4320,-3.008032336548342,13.320507426967323,2
9861,0.29137619673963416,-9.936631642656192,7
12709,11.138974315412337,1.667048320539249,1
7401,11.04461541364559,0.06586154208997627,1
6840,5.93400955533457,-3.922471806828616,14
8040,8.977693890631212,14.201526152373887,9
26333,-12.21925919404099,2.531865121690991,8
28549,-9.078568869696666,3.093617459558933,8
15006,6.970006424873555,-7.671103406327893,3
16247,1.2635784191990906,6.773560114054752,17
23576,-5.078144766247438,13.80690496558942,2
2777,-5.451478640907985,-16.89102967883961,6
18743,20.550267202982912,10.906689881945985,4
28897,-6.51737779036488,-19.794099555481218,6
7765,10.929996325191624,-10.956818863395288,13
7384,-12.476547859775176,2.740244431246354,8
1951,-13.78461335613418,3.612278137861364,8
15058,4.271869060173388,3.4382445406602087,17
12222,5.858956147699361,-10.215651417552447,3
10878,11.175124492308266,-24.487836581170434,5
4244,14.155599978404425,4.185179262386233,15
11161,8.19124553296336,1.6503784816920817,1
19751,9.321290925893145,-13.077100905683693,13
16054,-4.3990911786504645,-14.23996592641167,6
20410,-3.948768460405872,-18.389534757144393,6
21327,-12.659378160796312,15.89024710656701,11
15867,9.791699491113103,2.533900447345386,15
26800,9.862455621731092,-12.868133973156594,13
25602,11.178747707826576,-9.799888385822591,13
18695,19.95800902512357,11.901397086038465,4
10867,-0.8134331691292789,18.1623338724744,10
17985,-2.6134171679981106,-15.894212324057586,6
18469,20.100120362915444,11.715567812931042,4
21024,-4.831408486728253,-6.057951921237511,16
1129,0.4399772365302122,4.883561791875378,17
19707,7.810700550521095,-11.191431970880574,3
19202,-4.026441902495126,9.236055048787467,2
8257,-7.402468456832297,16.26349394756662,11
3806,4.9597764265773945,7.451577357956717,17
26427,11.559606448639745,-13.967076372196068,13
4029,0.889140723139315,21.18584525835132,10
12367,-1.6982319439076095,1.3292378804862748,12
22055,-4.462876843525616,-18.116692153625014,6
8309,-7.107667582332834,15.874560409013721,11
20796,2.4834605263899925,10.732822364515226,17
12720,17.94438493297207,14.100887735804813,4
10410,-12.91252279716077,4.5875039686579955,8
7701,12.913992485552226,6.39250038343664,15
24001,4.8243272065052745,-8.445535442385651,3
23520,12.339866228999732,4.297199253129312,15
7965,-7.323789478366138,-6.5337069379509165,16
426,7.095431152822912,-14.139074065566616,13
28768,-14.753022023872482,-4.130055679145375,0
16068,-15.0280941407898,-3.967307117745503,0
3763,10.112897875018561,-6.097329211542618,3
20859,-3.2275698698570547,13.703963463421053,2
1751,-14.583318976733171,-4.12471007596333,0
14276,-17.04752772579418,-4.349696825604553,0
1648,20.16804534974942,9.447208849368725,4
29375,-5.5922179937206815,-6.588037281248045,16
24385,0.5456493492145269,-7.5413258796089,7
14338,-11.984509870455206,1.850794511258024,8
10642,19.97745130435993,11.926268687239213,4
23090,-17.35451996407692,-9.313201186030923,0
6133,-6.499924142434505,-7.018157990980255,16
14417,-8.25037541391539,9.7659647489053,2
12781,-11.630279376945957,13.426547958818409,11
11231,-9.106685269159875,3.6278782918641226,8
26906,10.602083772323626,-23.872450579297173,5
7148,-19.751825845251147,-10.726356827936053,0
156,13.166222229123623,-24.890606373568993,5
26745,11.878168462987746,-14.22442301493061,13
27348,11.804112493497183,-14.477280991180987,13
23643,19.53921211932732,12.201484468488152,4
26555,-3.8216528403450645,11.411987671305782,2
15310,-7.044594151869308,15.866497020175819,11
24305,11.940550523813037,-13.425706927854513,13
4860,9.734491523015626,-13.53940489387739,13
25023,-8.493131755663025,11.819379824968056,2
26111,-18.391520634519555,-5.738957085756173,0
10743,-8.346426273825049,15.559183039303807,11
16614,-7.811474666220206,2.048619485039687,12
18149,10.927091744690216,-13.108769592168324,13
6948,-9.403185405860837,12.556315122285376,11
4798,0.16434676747186697,16.56680603926512,10
3240,10.791100732288296,-6.997933934354123,3
8770,-5.012443384579077,12.25786203515099,2
617,-13.73915686627802,-5.115753126188145,0
25800,9.89340188518456,0.015437092306583484,1
29321,8.842239585431368,0.21629416492171838,1
22644,-9.69783117278797,14.549748021200267,11
5775,13.139225999633998,4.283641818195188,15
6562,2.201180278556408,19.704102653337934,10
7001,7.974246876578811,-0.8406418744920244,1
11411,-6.47212155767042,-17.01589036774023,6
24095,0.6121772332513918,0.5332031007474404,14
13431,4.744118093905061,6.935496929700728,17
17182,-20.331734434624792,-5.891797040483493,0
15791,-2.1458315935915775,-8.567565117362332,7
4665,-6.530127157205037,-5.501115404492289,16
28135,-0.12940404269122008,18.129031985652368,10
9596,6.90353785382234,-14.0187621769186,13
18249,4.5347253875753575,-4.906061290789419,14
21667,-19.723030295306994,-6.238863591395572,0
643,12.844181895081558,-12.986948495123613,13
13949,20.43306763074859,11.036785278821915,4
7875,-0.6330517296757744,22.430105569412394,10
13916,-8.33858733247623,2.330124218135702,8
6582,0.2735239092949504,18.239167812999764,10
1963,-6.351217541724453,11.36184092922014,2
25248,8.719731803290664,4.9538585681556135,15
19195,-4.498363579719137,15.311591035913002,2
29381,1.1854337686983907,5.849835755828327,17
4955,-5.2163156760946965,-6.253619465042118,16
22997,20.74186214064231,10.517038008355255,4
20257,-4.936028940018492,-19.584098644199386,6
22388,12.779987908521822,-9.329482045085516,13
28153,-11.948773837010565,3.896004867174965,8
23529,-5.62537207460936,-18.272947868133375,6
4962,-13.14356707289744,3.3571789355300674,8
23916,-9.745684675362767,3.6197304315564782,8
11004,-9.979890972139502,3.6105186164425915,8
14451,-7.418412938930601,-15.887829227586678,6
20365,-0.8912103672038737,18.76413530421147,10
29621,18.47264183352124,14.22149735048738,4
6619,-7.307257210216836,16.007436272922458,11
4628,-7.721530896717569,18.863944972674286,11
28508,6.1484156883066765,-6.452256648715731,3
390,8.981087389725943,5.607066531114731,15
25851,-15.21941218827097,5.741762922027164,8
20698,11.01025306086274,-14.736888555829676,13
16935,17.551747716639508,14.453154710196916,4
17928,-18.38862724335062,-8.100392557264506,0
20377,10.927625872480917,-14.018068796677044,13
12314,-15.841527274602472,-7.864682938832992,0
12362,10.767220221613984,-11.412228833885884,13
10023,0.9286941378062489,21.06587971569514,10
23644,-7.192506932158779,16.669494720576633,11
15586,-0.07506731366256662,-1.840991341297726,14
15981,16.998096843687314,14.82560177586431,4
21035,8.42235420526309,13.596331437867642,9
2284,-3.0133785606885612,10.586814008807156,2
2201,-4.596361364943645,-12.235839736366511,7
3238,2.001040802005173,20.65299524608077,10
8746,6.832783374643796,-7.484838032721279,3
15426,-3.1710294269726753,10.111476597945256,2
17762,9.973733026253386,-14.503239460096385,13
29350,11.18799543321729,-12.853529046972282,13
5942,5.635721756933282,-6.235863848030678,3
8714,15.128497375675112,6.77733898932616,15
2899,8.997659537277332,11.436870530287077,9
12241,11.742833489446697,-22.830345273584342,5
155,8.362819922816575,8.100273248546268,9
21757,-0.9245908117838705,17.855145154094618,10
15070,17.19694807515586,14.673225141663952,4
4700,16.75457329665031,5.65069211237786,15
12879,-4.425337968652527,10.16031215430146,2
3850,-14.718914245116148,5.306436568162459,8
16313,13.311462156944554,-25.452049932649388,5
23828,2.3157188124378973,6.847540508374687,17
6083,-17.49158189848795,-8.04055496273623,0
27482,-5.7305089703777305,16.83510439904357,11
26867,18.501897238674147,13.621575028139855,4
10021,9.119812675075977,10.499410846034298,9
19453,7.876515048510737,-6.770904725188753,3
4827,-3.9160241085949394,7.2026066522028795,2
18290,0.15183729210872948,-9.386251711871596,7
14480,12.885843583947926,-13.330079036155409,13
10842,-0.5604311409716107,4.636444009229627,17
12555,12.919943180108891,-11.215102509431567,13
4566,-13.380235611903197,17.07788403428217,11
20090,-14.552847695531394,-8.873067278701974,0
19404,13.850449948451882,2.1671038775552884,15
22925,-19.01775324585185,-8.39917463152695,0
18698,5.80746925919422,-13.399585159481925,13
20182,12.222606633795571,5.545986990598522,15
18215,-7.021746835246544,15.859496358170508,11
7551,-17.271804863514433,-5.007613222719061,0
9916,-0.7167282477392092,20.585689046261624,10
413,-15.934602589770961,-7.287631558741449,0
16323,3.8338573035657313,5.143679586757735,17
7570,10.808509090577813,0.24414232122520382,1
25724,21.302549221181124,7.825637271538399,4
6331,-16.78857438403776,-9.22413228365757,0
1620,0.1615798315357613,4.319433387210311,17
21061,21.750013391936836,7.667497713142225,4
24800,-1.9617678158754013,21.38639412086012,10
13350,6.196943774570229,-8.843674911566959,3
14976,8.789608375729495,-14.572425220115118,13
24227,2.719053497522644,-5.78093050706553,14
15380,2.8134759435044603,0.8449312272882393,14
14510,-0.8266617072962018,17.862720018810364,10
26412,-7.720951354380894,17.680997850481543,11
18685,-4.843507299579643,-15.55164762690461,6
16675,-5.931493493889025,-17.12574537813841,6
18546,-13.49009217010835,4.444611723488693,8
2158,9.353688966162737,-13.583065683417406,13
9917,-13.884316610626543,14.87592492614533,11
14792,4.311484157732607,-7.905934777803643,3
28255,1.4195246307708498,-9.709400402492278,7
25857,-4.977477660633433,10.38245391519956,2
14553,20.31490795221547,11.149080368760204,4
20131,-7.8315204650233605,-6.961566757508026,16
9416,1.6031355276523995,2.100444150611275,17
25880,-1.2062650280994238,-11.93704468499598,7
24700,-7.520062886793348,8.453404411144033,2
17339,11.061714548479355,-24.983657934701387,5
17838,-0.9178207410969618,22.696419966344017,10
25681,-14.929691843212497,-2.980888792623535,0
29345,-6.099101987036402,1.0376921906313,12
27468,5.964114897795441,-7.207983781956714,3
6060,0.21073273211459984,17.91881446910544,10
5076,-10.57648061874882,4.953302738639063,8
5931,9.13300842027178,10.646141848759074,9
29850,13.213338681404796,-25.449201693587565,5
9198,10.162976138712283,-8.720845792582264,3
26180,3.573094645989718,-6.36971055514975,14
1174,0.4759022602914005,-4.203543651724363,14
7320,-4.198114508383957,-18.611356553606925,6
7743,10.735365707189802,-1.3763197136700762,1
27758,-14.377090759687038,-2.4728939987787975,0
4379,-2.149573379016336,-4.23702467496842,14
6423,11.446299880618398,2.676990715371923,15
1707,6.848634979236766,-8.472251163390236,3
16623,10.157451800500992,-0.6038964773703831,1
24550,3.3170169885428247,-10.187965135913696,3
17988,-2.7685093762102393,-18.387964683489557,6
27488,-9.477731999540653,14.858502012615421,11
12892,-1.730966732494731,0.7518084814463383,12
12870,10.902166230903084,0.9156355397953356,1
22433,-0.8099691139033832,-9.612091520089773,7
29891,-2.453602325061691,1.6169541738042732,12
26910,-8.732714397017759,-9.330955847047697,16
19597,11.18467865538955,-13.313434592156879,13
2491,11.036966241944477,-24.796815076129814,5
18534,-13.239665508302977,-3.6969392900392664,0
23865,-1.627385800851569,1.377474485094475,12
8311,8.52738563797682,-0.44145042804129514,1
17510,1.0435905037188618,-4.274531111055913,14
17503,11.06049798193416,-24.742791424959783,5
11927,-6.496174292286831,16.35248330470599,11
19456,8.330925302592085,-13.177009347270756,13
162,6.705036362252006,-6.529123620931013,3
11885,4.999096823324335,-2.4254257244072313,14
28440,9.632739052330024,-6.314207505332261,3
21235,10.369403562740603,-24.604133645267716,5
25443,0.36431961495214193,0.8418275566282177,12
1136,-2.8131184994975147,10.133620135701623,2
14982,6.638302552486691,-3.5677323655657855,14
7453,0.2758976601895901,-3.2394883936662446,14
18411,-9.947320114007535,5.772280841342992,8
13536,19.328214844752768,12.816837802424601,4
8439,7.059173450310185,-14.207173503199428,13
11185,-7.938209177341795,-6.056482151626773,16
28874,-8.154069568229943,-18.52818472584134,6
13895,11.566556403257403,-22.70417408545893,5
14266,3.060334001693872,-5.165108821251564,14
14667,0.4812219308574623,17.925152112269735,10
11169,6.327951752755688,-0.011775906185631917,1
18801,8.508473645114748,4.618062616543387,15
23102,-18.91801865352331,-5.595621735246702,0
14842,-0.6674930197774327,-4.537966054047135,14
9472,10.268737200463626,-23.875605177532726,5
7913,-0.6196680092783643,22.144385363789585,10
5322,20.84800978872968,8.872036150907949,4
7174,7.301197735429268,-7.643352924344847,3
22403,11.441106994057913,-14.121771697526906,13
13743,-3.183436687467557,11.677481029424387,2
9929,-6.707246207435303,16.686230245988003,11
21345,10.231703434521005,-10.920902690355184,13
14017,-15.377674773655833,-2.4345243369979666,0
18867,-7.714215753625723,-8.438456973234157,16
24667,0.801709173601378,-14.040382358677395,7
17018,-5.74952220371917,1.551794141095778,12
12150,1.369988572625925,-12.735154731025975,7
16130,5.649621733249873,-3.3794981218995512,14
12901,-7.181378687557149,12.31375140088093,2
12687,-6.415393494875285,17.732038972363465,11
10575,-14.410521757699575,18.541555246897367,11
8744,-8.252598139623942,11.044480785850842,2
28046,7.429718284914122,-9.601515671804355,3
20048,8.948419579588537,14.783794204413585,9
3060,11.119220045701203,-12.973843593649613,13
10596,11.341208289078793,1.5790796470100155,1
2025,9.345062239047197,6.138918856254578,15
14557,-0.14176284499050507,-2.1334425563191104,14
24134,-6.482149380197634,16.350265991064244,11
15694,10.92054205328925,0.5595943853465138,1
9634,-12.54114098086272,3.293063136885101,8
12807,9.601732419986048,9.578277149699963,9
28640,-0.065073672720687,-12.175102495797733,7
16958,-16.258872335555406,-5.072026988704529,0
4313,-7.875951419439651,-7.906274538249612,16
13284,-13.962517035953564,2.454598351904888,8
12210,-9.0878643502268,-9.461446860510216,16
16910,0.16318381050304034,-4.740088027534355,14
20732,-6.882813952085327,-6.008941979695978,16
2595,-5.164748550985709,0.2020610739126644,12
17237,10.177653826325702,-22.103990356405557,5
16141,4.061539744186948,-5.987336995520575,14
29889,9.4560611925336,1.279516765729136,1
12348,7.423042111960908,-6.700277200433979,3
10339,-9.642617225622836,15.58598570496744,11
17003,0.7573824417897029,17.855135966780605,10
21381,-5.906023592595321,10.722147766048657,2
18594,0.14046284216281674,18.189289501161465,10
3587,9.125896078479654,10.897938895207623,9
16109,2.3840378351619895,19.86829814904796,10
3597,11.278416485970034,-13.455645511614934,13
20610,1.7497435564516635,18.992098963431122,10
5754,8.56837349497192,-11.541786359973772,13
21651,-15.939597758677971,-8.986374211855717,0
28811,-6.884832993110914,16.7282259298792,11
355,4.519764324399506,-4.03041033649689,14
21753,2.2624171680566905,10.719423553865342,17
12211,-8.802411008367049,-9.52737227273652,16
352,-14.948012868008973,3.7847006690811007,8
1559,8.591990193522372,-11.843789531084555,13
555,12.138120967721557,1.9762329663210292,15
1792,5.080194964906796,-7.243825790018669,3
19106,10.080055348085402,-11.895568689752555,13
13330,1.4768151309365551,-8.860422618266174,7
8728,4.34769105104089,-0.9469344264378172,14
8241,-14.188015888564424,3.7882588493962186,8
18502,11.144454944795836,-7.583909028965237,3
4934,-15.0082999634293,-1.2696605602960223,0
17758,-4.549039096234323,15.307977527823686,2
13253,-7.2006454312309645,15.911711353698088,11
4721,8.267500652142973,2.9025300013513986,15
18410,3.0329973906766354,-4.534253271098701,14
17025,3.598119490646059,-9.77318900922238,3
20225,3.282941295886811,-4.611212171786133,14
22422,20.533806663951616,10.89555632141618,4
16443,13.588466820198441,3.3758479173684224,15
6938,8.43467074110888,-7.129849138732254,3
10544,12.435230351349556,-1.508307361926288,1
29753,4.332517703331689,3.0938530336703276,17
13133,5.264070250057261,-2.428635974669444,14
14892,13.097416941106971,-26.367446165422997,5
7431,4.416453717766047,2.9882414645711806,17
26079,9.061495274728463,-13.904562425648468,13
791,-8.66523836451046,2.2903468801880753,8
18727,-7.12420199833248,-4.780367617701768,16
17281,-16.589259130178387,-9.257721448835937,0
29135,-2.4983026485003115,2.769131187313495,12
21137,-7.275829227049267,16.628197515038188,11
17693,12.724432265359496,5.468224775815554,15
14558,3.154086814296735,-10.72821910317348,7
17313,3.2238630510571658,-8.395975863462438,3
11190,-4.85243728339616,-7.930681119240568,16
27400,4.310096726911534,-7.976618113940519,3
21042,-12.944929669602088,4.973362862225059,8
1151,-18.10676447995747,-5.253171731598205,0
13143,8.938981763830192,-14.638941894341416,13
20946,6.5429134955179,-10.85048675234327,3
20555,10.704389350164318,-6.565446270864299,3
7687,1.0341680348931828,-4.3382146517816516,14
11328,2.077256971756022,-3.3718968750471467,14
24012,7.3030217339098105,-14.257603807411305,13
16262,-6.447564379213797,-5.6577454892472145,16
3368,-1.1212881606243887,-3.996121255393786,14
8369,-15.164371798453102,17.214070734429303,11
12583,-9.397086719196414,1.5865608822191692,8
1547,-6.717949249049277,16.690597459503998,11
25882,13.098586402787967,-26.367506853201636,5
21014,1.8260402998060383,20.333318461264373,10
6771,8.310199992160372,17.18130098974991,9
19988,-3.260634422061161,8.5405260617171,2
29659,-4.719313261516494,-19.614197595155385,6
7475,1.3082247258372475,7.082905173537142,17
24966,7.447150206762928,-11.164282502495308,3
2323,1.2069436422333002,20.734877505944326,10
25795,-19.364982285798433,-6.776979082096496,0
4883,4.646414500137209,-2.5296684530310944,14
11339,-15.211243687745618,17.138384805193656,11
11420,12.026916612231526,-14.33078805119633,13
7628,-6.5547883057983025,-16.846119823647005,6
6031,5.028912707789474,-4.180565971857619,14
9928,-10.850087922771921,12.957409904838203,11
2879,2.3959523116806585,20.966085261544567,10
18111,-13.349870421100881,17.536580448051815,11
19903,-14.841038282252928,-4.241202279809006,0
4758,11.967881113946298,2.667241210448942,15
4545,-3.471395203808895,0.46281498764797874,12
11629,11.43816291674071,-24.011759648477863,5
429,7.950814036933176,-8.431619257047515,3
25195,0.23852785597859977,6.863898214814109,17
913,-16.9353755122501,-4.556996931675396,0
25132,11.784929520682935,-22.388334692142703,5
20254,10.750574910749075,-13.282638072455553,13
17024,-0.7132240403281641,-9.81520775924689,7
19628,8.761901517319274,-14.15407632234013,13
26970,6.038827838182752,9.00647052575264,9
22582,-1.997469201754143,-13.081793871458665,7
8391,-7.361710662092015,16.151816019884034,11
25768,10.159108634181825,-0.6070605943267026,1
6784,-9.308873926524543,2.9995851502243083,8
9758,1.1569317952286853,-2.8766470563366866,14
7535,-7.526773942656676,9.618478836696001,2
15497,9.914738364811518,-1.0927744285156422,1
5323,9.282034033082507,10.553967058493917,9
8899,20.32772847110311,11.247461805223422,4
17565,10.300267824079453,-0.7829546332733129,1
27281,-6.516993747864117,-16.39723260184594,6
13558,-0.34746109024371746,-3.61525024827534,14
10723,0.8691974196811115,17.891425312639015,10
21995,-11.835843303579743,4.134958538373597,8
9445,-8.500115700685992,10.702630034700059,2
28280,12.6863006360217,3.643455899959545,15
9541,19.35362726394409,12.328271886336971,4
8705,0.9885300550821461,10.000281057668182,17
5374,5.245811531857785,-8.77835468458149,3
9313,7.135474522372786,-8.743538179337536,3
20775,3.7684283929178735,-5.585786520693472,14
27610,20.519731812389043,11.012644812085,4
24067,-17.398588257926036,-4.98662669468804,0
22658,-19.80160992479554,-7.093763112570933,0
1392,10.575431723371937,-10.112181074277473,13
12665,-4.365542938893166,12.795138214054909,2
10647,-1.2773060818575663,1.4249557140062605,12
25436,7.7996191431378845,9.695728249747686,9
23914,-13.639531347720524,16.322261267013292,11
29245,11.48138591219837,-0.7651249568176471,1
22764,-11.88365100886301,0.9310897445358585,8
8614,1.3955331357979561,7.547370527454299,17
18977,-12.6073974332968,2.0285076464408225,8
1057,-8.483292689713167,11.570074414763122,2
26037,6.593166264152547,-11.023184985438817,3
15989,0.9754995286561551,2.3627599480116386,17
13447,1.7944635370877933,4.509712806205775,17
19763,19.33973694711856,13.478663490576983,4
7007,-6.933491405463975,7.493498973152114,2
22432,-5.846594535190852,-17.47260590167837,6
4197,-8.244134112697626,-7.045207166244597,16
10363,13.590679832538742,-9.994433247544576,13
21308,-12.56805236581133,15.104464638306645,11
3268,-5.6856853440819535,-6.6813975281731395,16
21659,-7.763015075849745,1.9487925265434702,12
8122,-12.284788446146562,4.762868219333831,8
6761,-8.578077364071552,11.56022299021004,2
11011,-0.7676528833354328,18.143843232610255,10
18030,-3.7199366940025875,-19.035124691357154,6
2764,-5.106561242657373,-14.484046319950464,6
24172,-2.5148799850557473,10.697763639038998,2
13809,-19.523521900402812,-6.101149945257759,0
14763,-14.202222987285518,-4.0105920706967755,0
12191,-8.181928846434541,12.94055624084155,11
17411,-6.69601586923828,16.670629873250785,11
5268,-12.57220169880912,2.694380453631387,8
28773,12.12296325964724,-14.28385456934087,13
3543,-18.76605334649788,-5.521233840423113,0
26493,-4.395382536062374,15.232677334740739,2
2429,2.6226188518816036,10.794047108258669,17
20533,10.125920900565735,-22.059326573399698,5
5982,-12.996295575086501,-3.0248298824246884,0
5108,-14.558919848120132,-2.0929879019020703,0
25533,2.2770857187320988,10.030001924879514,17
17409,18.490265460223146,13.618045951326689,4
26899,3.6883017450420263,-3.769865612610072,14
219,-3.1839884895849955,-19.34740213624557,6
19009,-14.939076257272875,-4.277740364289113,0
23965,5.413895278898641,3.297276534980931,17
23660,9.022889712218712,-22.09665001423788,5
19593,4.860396212714853,-11.20527800252907,3
763,-3.250254830884197,7.338869652297363,2
10478,10.110509945068863,-11.986731699868562,13
16992,11.082522046012079,-23.930887181786627,5
8222,-8.27566931997404,12.460027410872039,2
19646,-4.546873716992087,11.393787678740418,2
23783,8.408965391236102,-14.411057021379602,13
2361,1.5265222380062689,8.026675580949929,17
6813,9.620834413974295,9.07891569572385,9
16219,1.6969878592119916,2.2245211859792624,17
24041,-17.99850010294295,-7.304379914232332,0
8383,10.095316870506965,-23.084883467668583,5
7921,-6.754599527757695,1.9673526945154332,12
11919,-17.449370283836625,-7.752840826299879,0
20964,-13.226334851779725,16.586850317577674,11
498,12.90654132426734,-24.977074581150088,5
1875,-2.987868420258409,20.14720920559199,10
8382,1.316448324344856,-9.781000386995128,7
28539,-14.7338814931313,-2.5266572383184633,0
24851,3.3132236129378843,17.56863571438247,10
20614,-15.259164358777479,5.898076154221237,8
21237,8.972107049767935,11.325579003240165,9
22701,12.788657894565231,5.586332524928713,15
22732,9.730656579654434,-11.969583373945666,13
1284,-4.588273612895269,0.03668045909120323,12
26162,-1.1274539860363204,-9.153330974297727,7
15626,-5.161846860344392,9.190857972762707,2
23989,8.737423996385454,9.673997619447164,9
3388,-11.100881238766968,3.6328124981939816,8
26846,9.428953385186169,-14.446137077416342,13
13552,-3.2630023331775098,10.151289475690087,2
11327,-7.528661312253458,-15.467030426905737,6
5249,-10.28633240963013,6.3863279974955285,8
11575,-4.920239391030337,-17.87578542826693,6
21125,-1.902801963100993,0.9553227422017708,12
823,-3.8954020671427214,6.914448232569314,2
28620,-14.241193508951216,2.9265519722699542,8
20783,19.055983429745403,13.095043166856543,4
24090,20.90832782145231,10.022781031147547,4
17992,-14.289473285339337,-6.491186110503749,0
21060,6.01313103438999,-3.269605578187681,14
916,12.026542642139594,-22.404155892856142,5
23150,11.413877344872812,0.2656853465075843,1
23950,6.679093019635425,-8.561327552258813,3
12376,-2.391463011930491,11.425727789037527,2
23764,10.947941173963603,-24.75490848286085,5
15654,-15.997066296336817,-1.7412506978465245,0
10227,16.201436163142596,5.0178394420073085,15
3838,8.741466086433325,8.717519628668041,9
2091,11.263009841324012,-23.858176344005958,5
683,-6.210160264193015,-17.194692251665725,6
26518,-9.065925964261304,15.154871669112362,11
23333,10.885908712862697,4.1779067312824925,15
14655,-0.8782985837099468,17.987389184640843,10
3361,9.404574861578373,-8.940987624988786,3
11263,11.994798677815089,-22.89246886561423,5
7143,-0.01810199502956325,18.270278123540777,10
20159,-5.1761282083081515,-6.180858972989248,16
13453,-8.526310234559773,11.4369769326503,2
29479,-6.50607086091874,16.27553692525618,11
18824,10.195316004899619,-10.47506410036479,13
94,9.959230967281263,-2.3858641204761373,1
15509,-9.56292197447883,3.3548634264789934,8
15656,-6.0478263546735915,1.611843430006813,12
22784,11.463262715475377,-14.588643354651492,13
2951,4.44095215700837,6.943205467083062,17
6889,-1.3935294193571006,-8.97972366352561,7
7840,-0.5820362986686874,4.607858709920069,17
4263,-14.64465216665102,4.796915585280925,8
8999,21.1965465889001,7.723407233802448,4
26323,-13.507224749052103,15.957658686013868,11
5334,11.713574051762617,-12.998937357457292,13
10742,6.211298235943633,-1.643751634098871,1
21036,6.0864023421263695,-4.256896904738246,14
9977,-2.08953805930139,2.472619359985557,12
9155,-8.580099925874244,11.53844145858375,2
12324,1.9401478647735613,18.490300115641958,10
6673,-7.455577870736896,-8.285808727102383,16
516,-5.216956579937517,8.77858507944594,2
16671,11.179020473714406,3.7118713539254555,15
19387,12.499917213770145,4.678927205327398,15
24355,-0.15666332617051032,-4.584109922506601,14
22273,5.359899974548276,3.0624869923725635,17
